F77_15.43_81325_7572_G,F77_15.43_81325_7572,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_6,PJILPAJF_00418,CDS,681.0,,,,hypothetical protein,0.170673995696263
F77_15.43_81325_7582_G,F77_15.43_81325_7582,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_6,PJILPAJF_00418,CDS,681.0,,,,hypothetical protein,0.170673995696263
F77_15.43_81325_7594_G,F77_15.43_81325_7594,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_6,PJILPAJF_00418,CDS,681.0,,,,hypothetical protein,0.357304590364807
F77_15.43_81325_7633_C,F77_15.43_81325_7633,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_6,PJILPAJF_00418,CDS,681.0,,,,hypothetical protein,0.319367072128224
F77_15.43_81325_7711_C,F77_15.43_81325_7711,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_6,PJILPAJF_00418,CDS,681.0,,,,hypothetical protein,0.272531793034012
F77_15.43_81325_7837_T,F77_15.43_81325_7837,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.107959405231899
F77_15.43_81325_7839_G,F77_15.43_81325_7839,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.288124201568577
F77_15.43_81325_7974_G,F77_15.43_81325_7974,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.28008472303052
F77_15.43_81325_7987_A,F77_15.43_81325_7987,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.0767682384886509
F77_15.43_81325_8021_T,F77_15.43_81325_8021,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.0356739933472524
F77_15.43_81325_8022_G,F77_15.43_81325_8022,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.0429650441321374
F77_15.43_81325_8039_A,F77_15.43_81325_8039,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_7,,,,,,,,0.0284900305490246
F77_15.43_81325_8086_G,F77_15.43_81325_8086,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.10524961603546
F77_15.43_81325_8089_T,F77_15.43_81325_8089,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.302506602920524
F77_15.43_81325_8104_G,F77_15.43_81325_8104,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.0927277086241997
F77_15.43_81325_8114_T,F77_15.43_81325_8114,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.0255925356686968
F77_15.43_81325_8122_G,F77_15.43_81325_8122,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.129321394163806
F77_15.43_81325_8123_A,F77_15.43_81325_8123,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.0141789047490127
F77_15.43_81325_8149_T,F77_15.43_81325_8149,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.0188667204596818
F77_15.43_81325_8246_T,F77_15.43_81325_8246,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_8,PJILPAJF_00419,CDS,462.0,,,,hypothetical protein,0.170673995696263
F77_15.43_81325_8768_C,F77_15.43_81325_8768,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.617265437866138
F77_15.43_81325_8863_G,F77_15.43_81325_8863,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.151411330584972
F77_15.43_81325_8867_G,F77_15.43_81325_8867,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.151411330584972
F77_15.43_81325_8870_T,F77_15.43_81325_8870,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.142551499002601
F77_15.43_81325_9073_T,F77_15.43_81325_9073,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.0817870497733138
F77_15.43_81325_9321_C,F77_15.43_81325_9321,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.0175275476994325
F77_15.43_81325_9347_A,F77_15.43_81325_9347,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.111658776971516
F77_15.43_81325_9371_A,F77_15.43_81325_9371,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.156441605915954
F77_15.43_81325_9389_A,F77_15.43_81325_9389,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.357304590364807
F77_15.43_81325_9401_A,F77_15.43_81325_9401,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.13979299012701
F77_15.43_81325_9528_A,F77_15.43_81325_9528,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_81325_9,,,,,,,,0.786086744004728
F77_15.43_82197_9778_T,F77_15.43_82197_9778,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.786339582262035
F77_15.43_82197_9803_G,F77_15.43_82197_9803,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.739936818976489
F77_15.43_82197_9805_C,F77_15.43_82197_9805,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.395797781136317
F77_15.43_82197_9808_G,F77_15.43_82197_9808,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.739936818976489
F77_15.43_82197_9862_T,F77_15.43_82197_9862,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.760794640095748
F77_15.43_82197_9868_A,F77_15.43_82197_9868,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.739936818976489
F77_15.43_82197_9922_C,F77_15.43_82197_9922,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.505984116754792
F77_15.43_82197_9923_A,F77_15.43_82197_9923,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82197_5,PJILPAJF_00564,CDS,1590.0,,,,hypothetical protein,0.505984116754792
F77_15.43_82476_4666_G,F77_15.43_82476_4666,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_3,PJILPAJF_00625,CDS,1440.0,yeeO,,COG0534,putative FMN/FAD exporter YeeO,0.36787944117144
F77_15.43_82476_7211_A,F77_15.43_82476_7211,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_4,PJILPAJF_00626,CDS,639.0,,,,hypothetical protein,0.787639108807427
F77_15.43_82476_7250_T,F77_15.43_82476_7250,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_4,PJILPAJF_00626,CDS,639.0,,,,hypothetical protein,0.995203846146456
F77_15.43_82476_7253_C,F77_15.43_82476_7253,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_4,PJILPAJF_00626,CDS,639.0,,,,hypothetical protein,0.995203846146456
F77_15.43_82476_25883_C,F77_15.43_82476_25883,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.557260634935726
F77_15.43_82476_25910_T,F77_15.43_82476_25910,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.329192987807895
F77_15.43_82476_25985_G,F77_15.43_82476_25985,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.164235876538559
F77_15.43_82476_26006_T,F77_15.43_82476_26006,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.386741023454533
F77_15.43_82476_26027_G,F77_15.43_82476_26027,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.688322640916121
F77_15.43_82476_26036_C,F77_15.43_82476_26036,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.666580473914877
F77_15.43_82476_26078_G,F77_15.43_82476_26078,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.316636769379028
F77_15.43_82476_26096_C,F77_15.43_82476_26096,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.383531572876296
F77_15.43_82476_26228_G,F77_15.43_82476_26228,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.311403223914608
F77_15.43_82476_26261_G,F77_15.43_82476_26261,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.329192987807895
F77_15.43_82476_26273_G,F77_15.43_82476_26273,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.294574828310122
F77_15.43_82476_26306_G,F77_15.43_82476_26306,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.593877255774585
F77_15.43_82476_26366_C,F77_15.43_82476_26366,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.347999040792275
F77_15.43_82476_26369_A,F77_15.43_82476_26369,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.39851904108451
F77_15.43_82476_26498_G,F77_15.43_82476_26498,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_25,PJILPAJF_00639,CDS,924.0,,,,hypothetical protein,0.399849654344845
F77_15.43_82476_26659_G,F77_15.43_82476_26659,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.256101997228519
F77_15.43_82476_26678_C,F77_15.43_82476_26678,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.0037059112948476
F77_15.43_82476_26712_T,F77_15.43_82476_26712,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,,,,,,,,,0.399849654344845
F77_15.43_82476_26776_A,F77_15.43_82476_26776,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.318172595491072
F77_15.43_82476_26791_C,F77_15.43_82476_26791,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.314420255884639
F77_15.43_82476_26797_A,F77_15.43_82476_26797,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.312336370689334
F77_15.43_82476_26800_G,F77_15.43_82476_26800,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.240031736975665
F77_15.43_82476_26819_C,F77_15.43_82476_26819,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.25414729719214
F77_15.43_82476_26824_A,F77_15.43_82476_26824,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.4247465562121
F77_15.43_82476_26827_T,F77_15.43_82476_26827,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.0412163418450587
F77_15.43_82476_26828_T,F77_15.43_82476_26828,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.0274838740591862
F77_15.43_82476_26839_C,F77_15.43_82476_26839,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.421626105486963
F77_15.43_82476_26845_C,F77_15.43_82476_26845,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.395117761326887
F77_15.43_82476_26938_G,F77_15.43_82476_26938,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.0619920788178489
F77_15.43_82476_26959_A,F77_15.43_82476_26959,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.0785010830759686
F77_15.43_82476_27025_T,F77_15.43_82476_27025,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.183237950104465
F77_15.43_82476_27040_A,F77_15.43_82476_27040,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.240879096673059
F77_15.43_82476_27046_G,F77_15.43_82476_27046,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.324977282206072
F77_15.43_82476_27055_C,F77_15.43_82476_27055,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.639390270078758
F77_15.43_82476_27094_A,F77_15.43_82476_27094,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.807959337521607
F77_15.43_82476_27118_C,F77_15.43_82476_27118,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.730093016325185
F77_15.43_82476_27388_A,F77_15.43_82476_27388,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.383531572876296
F77_15.43_82476_27436_C,F77_15.43_82476_27436,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.415490810299365
F77_15.43_82476_27508_T,F77_15.43_82476_27508,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.367879441171444
F77_15.43_82476_27517_G,F77_15.43_82476_27517,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82476_26,PJILPAJF_00640,CDS,948.0,,,,hypothetical protein,0.0841629902573097
F77_15.43_82867_4000_T,F77_15.43_82867_4000,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_3,PJILPAJF_00686,CDS,1938.0,btuB_5,,,Vitamin B12 transporter BtuB,0.873453027474628
F77_15.43_82867_5628_A,F77_15.43_82867_5628,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_5,PJILPAJF_00687,CDS,855.0,,,,hypothetical protein,0.731615628946637
F77_15.43_82867_6225_G,F77_15.43_82867_6225,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_5,PJILPAJF_00687,CDS,855.0,,,,hypothetical protein,0.809684096983385
F77_15.43_82867_8322_A,F77_15.43_82867_8322,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.659240630200451
F77_15.43_82867_8328_T,F77_15.43_82867_8328,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.659240630200451
F77_15.43_82867_8607_G,F77_15.43_82867_8607,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.698112510068127
F77_15.43_82867_8661_A,F77_15.43_82867_8661,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.35286608145885
F77_15.43_82867_8664_T,F77_15.43_82867_8664,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.384472754178497
F77_15.43_82867_8666_A,F77_15.43_82867_8666,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.384472754178497
F77_15.43_82867_8667_T,F77_15.43_82867_8667,F77_15.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella mizrahii,F77_15.43_82867_7,,,,,,,,0.384472754178497
